image,caption
3417231408_6ce951c011.jpg,A man wearing a black apron is cooking .
3417231408_6ce951c011.jpg,The man wearing blue jean shorts is grilling .
3417662443_2eaea88977.jpg,A bearded man wears a roughly sewn hooded costume emblazoned with images of Spiderman .
3417662443_2eaea88977.jpg,A grown man wears an outfit made of a Spider-Man bedspread .
3417662443_2eaea88977.jpg,a man wearing a spiderman outfit with a mask covering his face also .
3417662443_2eaea88977.jpg,A person wearing a spiderman print outfit looks up with a hood on his face .
3417662443_2eaea88977.jpg,The man is wearing a spiderman outfit .
3417672954_46b75dea8d.jpg,A guy gettin lots of air on a skateboard at a skatepark
3417672954_46b75dea8d.jpg,A skateboarder in a green shirt is performing a jump .
3417672954_46b75dea8d.jpg,A skateboarder in the city .
3417672954_46b75dea8d.jpg,a skateboarder wearing a green shirt jumping on a ramp
3417672954_46b75dea8d.jpg,Skateboarder in green shirt doing tricks in air .
3417788829_cfdbc34d2c.jpg,Three children in a village stand under an awning
3417788829_cfdbc34d2c.jpg,Three children in ragged clothes are standing outside a thatched hut .
3417788829_cfdbc34d2c.jpg,Three children stand in front of their home .
3417788829_cfdbc34d2c.jpg,Three children standing near huts .
3417788829_cfdbc34d2c.jpg,three children playy together .
3418504074_083f0bb68d.jpg,A black-and-white dog goes for a flattened ball on the snow .
3418504074_083f0bb68d.jpg,A black and white dog is playing with an orange ball in the snow .
3418504074_083f0bb68d.jpg,A black dog is chasing a punctured ball in the snow .
3418504074_083f0bb68d.jpg,A dog getting a ball in the snow
3418504074_083f0bb68d.jpg,The little black and white dog is in the snow whit a red ball .
3419197575_aa5b84a9f0.jpg,The two kids are looking at a sign .
3419197575_aa5b84a9f0.jpg,Two children looking up at a large fashion advertisement on a concrete wall .
3419197575_aa5b84a9f0.jpg,two little boys admire a shop window .
3419197575_aa5b84a9f0.jpg,two small children standing next to a jeans advertisement .
3419197575_aa5b84a9f0.jpg,Two small children stand next to a window display .
3419238351_ac18b440c0.jpg,A baby takes a bath while grownups watch .
3419238351_ac18b440c0.jpg,A bunch of people watching a child in the bathtub .
3419238351_ac18b440c0.jpg,A group of adults stands in the bathroom looking down a small child in the bath .
3419238351_ac18b440c0.jpg,Four old adults stand around a bathtub while a toddler is taking a bath .
3419238351_ac18b440c0.jpg,Some people are standing around watching a baby taking a bath .
3419634480_c390f62a6e.jpg,A black dog running across green grass .
3419634480_c390f62a6e.jpg,A black dog running in grass .
3419634480_c390f62a6e.jpg,"A black dog runs in the grass , its tongue hanging out ."
3419634480_c390f62a6e.jpg,A black dong runs across a grassy field
3419634480_c390f62a6e.jpg,Small black dog running in grass
3419916411_72934edcdb.jpg,A brown dog is lying on a grassy field as the wind blows through his fur .
3419916411_72934edcdb.jpg,A dog playing in the grass .
3419916411_72934edcdb.jpg,a golden retriever is running in a grassy field
3419916411_72934edcdb.jpg,A yellow dog is running in a field near a mountain .
3419916411_72934edcdb.jpg,The dog is running through the grass in the sun .
3420064875_0349a75d69.jpg,A brown dog looks off into the distance by some farm equipment .
3420064875_0349a75d69.jpg,A dark brown dog standing on construction equipment .
3420064875_0349a75d69.jpg,A dog looking off into the distance .
3420064875_0349a75d69.jpg,A grey dog with a matching collar standing beside a tractor .
3420064875_0349a75d69.jpg,Brown dog with brown collar looking to left with a clear blue sky in background .
3420260768_26a600b844.jpg,A tennis player about to hit the ball .
3420260768_26a600b844.jpg,A tennis player gets ready to return the ball .
3420260768_26a600b844.jpg,A tennis player in mid-swing at a match .
3420260768_26a600b844.jpg,A tennis player wearing a black shirt swings back to hit a yellow ball .
3420260768_26a600b844.jpg,Man in black and white playing tennis .
3420278866_1d17c12713.jpg,Andy Rodderick gets ready to hit a tennis ball .
3420278866_1d17c12713.jpg,Andy Roddick plays tennis .
3420278866_1d17c12713.jpg,A tennis player in mid game holding a racquet .
3420278866_1d17c12713.jpg,Man dressed in black and white holds his tennis racket up waiting for the ball .
3420278866_1d17c12713.jpg,Tennis player getting ready to play tennis .
3420284416_a90af1fb7a.jpg,A baseball player is on the field in fronmt of an audience .
3420284416_a90af1fb7a.jpg,A man in a black top and white cap is stretching backwards in a sports stadium .
3420284416_a90af1fb7a.jpg,A man wearing a white hat swings his arm back to throw .
3420284416_a90af1fb7a.jpg,A tennis player about to serve .
3420284416_a90af1fb7a.jpg,Tennis player is serving the ball .
3420323191_d66e003264.jpg,A man in a red kayak .
3420323191_d66e003264.jpg,a man in a red kayak pedalling through a wave
3420323191_d66e003264.jpg,A man is kayaking in the ocean on an orange kayak .
3420323191_d66e003264.jpg,A person in a kayak rides waves in the ocean .
3420323191_d66e003264.jpg,The male kayaker is moving through the rough water .
3420338549_bd78d35243.jpg,A group of men in suits are standing in front of a statue of a lion .
3420338549_bd78d35243.jpg,A group of men stand talking in front of a statute of a blue lion .
3420338549_bd78d35243.jpg,A group of people in suits stand around a man in a pink shirt who is lecturing .
3420338549_bd78d35243.jpg,Man giving lecture to interested people in front of a clue statue .
3420338549_bd78d35243.jpg,Men standing in front of a statue of a lion .
3420469425_2980b4cd30.jpg,A couple is holding their baby at a ceremony while the priest reads his book
3420469425_2980b4cd30.jpg,a couple stadning with their children getting baptized by a priest .
3420469425_2980b4cd30.jpg,A priest holding a book is looking towards a woman and her baby .
3420469425_2980b4cd30.jpg,A woman holds a baby while a man looks at it as another man holding a child watches .
3420469425_2980b4cd30.jpg,woman holding baby with priest
3421104520_6a71185b3c.jpg,Kids playing in a tub of plastic balls .
3421104520_6a71185b3c.jpg,Two little children are in a bin of colored balls .
3421104520_6a71185b3c.jpg,Two small girls playing in a multicolored ball pen .
3421104520_6a71185b3c.jpg,Two young girls are in an enclosure filled with balls .
3421104520_6a71185b3c.jpg,Two young girls are playing with plastic balls in a ball pit .
3421129418_088af794f7.jpg,A man in swimming trunks kicking a ball at the beach .
3421129418_088af794f7.jpg,A man jumping in the air at a beach
3421129418_088af794f7.jpg,A person in black and white swim trunks falling into the sand at the beach .
3421129418_088af794f7.jpg,A teenager in striped shorts is leaping into the air on the beach .
3421129418_088af794f7.jpg,The man is playing with a foam football on the beach .
3421131122_2e4bde661e.jpg,A man in a kayak is holding his paddle up high .
3421131122_2e4bde661e.jpg,A man is kayaking through rough water .
3421131122_2e4bde661e.jpg,Kayak rider raises arms as he 's splashed with water .
3421131122_2e4bde661e.jpg,Spray obscures the face and torso of the paddle wielding man in the red kayak .
3421131122_2e4bde661e.jpg,"The kayaker holding an oar , is raising both arms in the air , while waves splash around him ."
3421177332_a05741cfa4.jpg,A man in black is applauding a runner wearing a red jersey and the number 281 .
3421177332_a05741cfa4.jpg,A runner during a race .
3421177332_a05741cfa4.jpg,Runner number 281 is being clapped on by a passerby .
3421177332_a05741cfa4.jpg,The man is running a race is being cheered on by spectators .
3421177332_a05741cfa4.jpg,The runner is wearing a red tank top and is being watched by a man in black .
3421480658_b3518b6819.jpg,"A girl reaches up to kiss a cat , which is sitting on the counter ."
3421480658_b3518b6819.jpg,A small child kissing a cat on the kitchen counter .
3421480658_b3518b6819.jpg,A young girl standing next to a yellow cat on a kitchen countertop .
3421480658_b3518b6819.jpg,"Little girl in kitchen , kissing a fluffy orange cat ."
3421480658_b3518b6819.jpg,The little girl is kissing the brown cat .
3421547427_53411b6278.jpg,A man in a blue shirt lifts up his tennis racket and smiles .
3421547427_53411b6278.jpg,A man playing tennis looks very happy .
3421547427_53411b6278.jpg,A tennis player in a blue shirt celebrates his match .
3421547427_53411b6278.jpg,A tennis player wearing a blue shirt raises his hands and smiles .
3421547427_53411b6278.jpg,The tennis player in the blue shirt is holding his racquet up in the air .
3421706363_a3e22a4908.jpg,A boy in dark pants and green t-shirt rides his bike up a ramp .
3421706363_a3e22a4908.jpg,A man is jumping his bicycle off a ramp in a skate park .
3421706363_a3e22a4908.jpg,A man wearing a yellow shirt jumps his bike over a ramp .
3421706363_a3e22a4908.jpg,A teen boy doing a bicycle trick on a bike ramp
3421706363_a3e22a4908.jpg,A young man is performing a bicycle jump on a ramp .
3421789737_f625dd17ed.jpg,A boy spinning on a blue and yellow merry-go-round .
3421789737_f625dd17ed.jpg,a child on a spinning wheel holding on for dear life
3421789737_f625dd17ed.jpg,A young boy rides a blue and yellow merry-go-round with an adult male hand in the foreground .
3421789737_f625dd17ed.jpg,A young kid is standing up on the merry go round .
3421789737_f625dd17ed.jpg,The boy is standing on the playground equipment in the blue triangle .
3421928157_69a325366f.jpg,A group of men in an unner tube going over some rapids
3421928157_69a325366f.jpg,A raft with a group of people is turned over after a crashing wave .
3421928157_69a325366f.jpg,People are tossed around in a blue raft in a foamy river .
3421928157_69a325366f.jpg,Two blue inflatable rafts are involved in a collision on white water .
3421928157_69a325366f.jpg,Two rafts overturn in a river .
3422146099_35ffc8680e.jpg,A brown dog jumping over a pole .
3422146099_35ffc8680e.jpg,A dog jumping a pole .
3422146099_35ffc8680e.jpg,A light brown dog jumps over a hurdle indoors .
3422146099_35ffc8680e.jpg,Brown dog leaping over an obstacle bar in a room .
3422146099_35ffc8680e.jpg,Large brown dog jumps over a low rail .
3422219732_3d0be52cc3.jpg,An individual is skiing down a mountain slope .
3422219732_3d0be52cc3.jpg,A person skiing down a snowy mountainside .
3422219732_3d0be52cc3.jpg,A skier is skiing down a very steep slope with a mountain in the background .
3422219732_3d0be52cc3.jpg,A skier goes down a near vertical slope .
3422219732_3d0be52cc3.jpg,Skier coming down a very steep snow peak .
3422394336_e465f60b7c.jpg,A beaver on the shore of a stream .
3422394336_e465f60b7c.jpg,A brown furry animal stands behind some plants .
3422394336_e465f60b7c.jpg,A dog hides in the bushes .
3422394336_e465f60b7c.jpg,A dog hides in the tall grasses along a rocky shore
3422394336_e465f60b7c.jpg,A dog makes it way through tall weeds .
3422458549_f3f3878dbf.jpg,An african american woman dressed in orange is hitting a tennis ball with a racquet .
3422458549_f3f3878dbf.jpg,A tennis player in an orange outfit hits a ball .
3422458549_f3f3878dbf.jpg,A tennis player in orange is striking the ball with her racquet .
3422458549_f3f3878dbf.jpg,A woman in an orange athletic outfit playing tennis
3422458549_f3f3878dbf.jpg,Serena Williams hitting a ball in an orange outfit
3422979565_e08cd77bfe.jpg,many people gather at the art museum .
3422979565_e08cd77bfe.jpg,Many people look at art in the main lobby of a museum .
3422979565_e08cd77bfe.jpg,People mill about a large are with a round desk .
3422979565_e08cd77bfe.jpg,People milling around the information booth .
3422979565_e08cd77bfe.jpg,Some people are standing in a room around a circular reception desk .
3423225860_16e26eef74.jpg,A female tennis player wearing orange in the middle of a tennis match .
3423225860_16e26eef74.jpg,An african american woman is leaning over while holding a tennis racket .
3423225860_16e26eef74.jpg,a tennis player wearing an orange tennis outfit on the court .
3423225860_16e26eef74.jpg,"A woman playing tennis , swinging her racket ."
3423225860_16e26eef74.jpg,Woman playing tennis in a bright orange outfit .
3423249426_02bedf9260.jpg,A group of people standing on a rock path .
3423249426_02bedf9260.jpg,A group of women converse together while overlooking the views of the foliage .
3423249426_02bedf9260.jpg,A woman looks skeptically at the person taking a picture of her and 3 girls who are outdoors .
3423249426_02bedf9260.jpg,Four women stop along a walkway to look at an area beyond the fence .
3423249426_02bedf9260.jpg,Women are outside .
3423509305_e399d005db.jpg,A brown dog wearing an orange collar leaping to catch a bright colored ball .
3423509305_e399d005db.jpg,A dog catching a ball
3423509305_e399d005db.jpg,A dog leaps away with a ball in its mouth .
3423509305_e399d005db.jpg,A dog leaps high to catch a ball .
3423509305_e399d005db.jpg,A jog is jumping in the air to catch a ball in a backyard .
3423802527_94bd2b23b0.jpg,A bunch of girls in cheerleader outfits .
3423802527_94bd2b23b0.jpg,a large group of cheerleaders walking in a parade
3423802527_94bd2b23b0.jpg,Cheerleaders perform .
3423802527_94bd2b23b0.jpg,"many cheerleaders wearing black , walk down the street ."
3423802527_94bd2b23b0.jpg,"Parade of cheerleaders wearing black , pink and white uniforms ."
3424424006_98f9d1921c.jpg,A bride and groom jump towards each other with arms outstretched .
